1638099964.566046,0
1638099964.679170,48
1638099964.783045,91
1638099964.888806,100
1638099964.995453,100
1638099965.099293,100
1638099965.203133,100
1638099965.307125,100
1638099965.410665,100
1638099965.514242,100
1638099965.619485,100
1638099965.724841,57
1638099965.829020,26
1638099965.933230,17
1638099966.036740,18
1638099966.140832,23
1638099966.244689,31
1638099966.349384,40
1638099966.453610,45
1638099966.557678,49
1638099966.663272,54
1638099966.767329,54
1638099966.871084,52
1638099966.977287,54
1638099967.081397,55
1638099967.186871,57
1638099967.290789,61
1638099967.394889,70
1638099967.499843,72
1638099967.603142,85
1638099967.708680,73
1638099967.813869,55
1638099967.918098,54
1638099968.022219,54
1638099968.126291,54
1638099968.229587,54
1638099968.334407,54
1638099968.439204,55
1638099968.549955,55
1638099968.653739,56
1638099968.757137,56
1638099968.860428,56
1638099968.964281,57
1638099969.068374,57
1638099969.172474,57
1638099969.276498,57
1638099969.383517,57
1638099969.489147,57
1638099969.594418,57
1638099969.698644,58
1638099969.803380,58
1638099969.917554,57
1638099970.020989,64
1638099970.125992,68
1638099970.230049,77
1638099970.334149,79
1638099970.438932,87
1638099970.542915,87
1638099970.646958,60
1638099970.750423,61
1638099970.853672,59
1638099970.956978,59
1638099971.060941,59
1638099971.164819,59
1638099971.269476,59
1638099971.375505,59
1638099971.480697,60
1638099971.585947,60
1638099971.690647,60
1638099971.797110,61
1638099971.902032,61
1638099972.006674,60
1638099972.110133,62
1638099972.214793,62
1638099972.320888,62
1638099972.424779,62
1638099972.528820,62
1638099972.633266,63
1638099972.739327,64
1638099972.843924,70
1638099972.949952,70
1638099973.053432,73
1638099973.157147,83
1638099973.262834,83
1638099973.366696,92
1638099973.471898,92
1638099973.575978,67
1638099973.681622,65
1638099973.784903,64
1638099973.888861,64
1638099973.992313,64
1638099974.095705,64
1638099974.200345,64
1638099974.305624,64
1638099974.409759,64
1638099974.513666,64
1638099974.618187,64
1638099974.723048,65
1638099974.826441,65
1638099974.930156,65
1638099975.038019,66
1638099975.143716,67
1638099975.249179,66
1638099975.353543,66
1638099975.457182,67
1638099975.562639,67
1638099975.670009,68
1638099975.773491,74
1638099975.880788,74
1638099975.985021,77
1638099976.088214,78
1638099976.195528,88
1638099976.300324,95
1638099976.405739,94
1638099976.510388,92
1638099976.614948,68
1638099976.723456,68
1638099976.826773,69
1638099976.930908,69
1638099977.036617,70
1638099977.141093,70
1638099977.245263,69
1638099977.350140,68
1638099977.455437,68
1638099977.560219,69
1638099977.664319,69
1638099977.767585,69
1638099977.872312,70
1638099977.976257,70
1638099978.080349,70
1638099978.184110,69
1638099978.288682,71
1638099978.392561,72
1638099978.502516,72
1638099978.608915,71
1638099978.712559,71
1638099978.817043,71
1638099978.922704,72
1638099979.027014,72
1638099979.134192,72
1638099979.238891,73
1638099979.343515,72
1638099979.448501,79
1638099979.551912,82
1638099979.655110,83
1638099979.759140,93
1638099979.863194,93
1638099979.966934,94
1638099980.070879,94
1638099980.174092,79
1638099980.279121,85
1638099980.384349,73
1638099980.488289,73
1638099980.592560,73
1638099980.696736,74
1638099980.801141,73
1638099980.906691,74
1638099981.011443,75
1638099981.116626,75
1638099981.221105,75
1638099981.324208,75
1638099981.428290,75
1638099981.532689,75
1638099981.639919,75
1638099981.745771,75
1638099981.849640,75
1638099981.956182,75
1638099982.059706,76
1638099982.167680,76
1638099982.270932,76
1638099982.374645,76
1638099982.480802,76
1638099982.584380,76
1638099982.689059,76
1638099982.792656,77
1638099982.975854,78
1638099983.183969,78
1638099983.291655,78
1638099983.397523,84
1638099983.503799,84
1638099983.612792,85
1638099983.717282,87
1638099983.821639,89
1638099983.926575,98
1638099984.030689,99
1638099984.137097,94
1638099984.241930,94
1638099984.348131,99
1638099984.458235,99
1638099984.645944,81
1638099984.756897,82
1638099984.862395,83
1638099984.967383,79
1638099985.073655,79
1638099985.207130,79
1638099985.312441,80
1638099985.424525,80
1638099985.529472,79
1638099985.642707,77
1638099985.749754,81
1638099985.853962,81
1638099985.958240,80
1638099986.063027,80
1638099986.174838,80
